Number of processes =8
5 x_14354 = 8765
5 x_14355 = 894
6 x_16838 = 8618
6 x_16839 = 4696
6 x_16840 = 7438
1 x_4369 = 7582
1 x_4370 = 3328
1 x_4371 = 3027
2 x_6803 = 5619
2 x_6804 = 4625
2 x_6805 = 4811
5 x_14356 = 5379
5 x_14357 = 4986
5 x_14358 = 8927
6 x_16841 = 7241
6 x_16842 = 9193
6 x_16843 = 7489
3 x_9347 = 6317
3 x_9348 = 2728
4 x_11725 = 1718
4 x_11726 = 8144
4 x_11727 = 5640
1 x_4372 = 1131
1 x_4373 = 4907
1 x_4374 = 6004
1 x_4375 = 388
1 x_4376 = 5139
2 x_6806 = 2452
2 x_6807 = 7579
2 x_6808 = 3217
5 x_14359 = 6888
5 x_14360 = 5373
5 x_14361 = 4764
5 x_14362 = 713
5 x_14363 = 7923
5 x_14364 = 6704
5 x_14365 = 7806
5 x_14366 = 2375
6 x_16844 = 9128
6 x_16845 = 5084
6 x_16846 = 3312
6 x_16847 = 2435
3 x_9349 = 8550
3 x_9350 = 2180
3 x_9351 = 6756
4 x_11728 = 5402
4 x_11729 = 5837
4 x_11730 = 3450
4 x_11731 = 7541
3 x_9352 = 489
3 x_9353 = 8876
4 x_11732 = 1811
4 x_11733 = 2344
4 x_11734 = 3583
1 x_4377 = 5347
1 x_4378 = 3802
1 x_4379 = 2083
1 x_4380 = 3167
2 x_6809 = 8161
2 x_6810 = 6269
2 x_6811 = 952
5 x_14367 = 4730
5 x_14368 = 8696
6 x_16848 = 6950
6 x_16849 = 7667
6 x_16850 = 6473
1 x_4381 = 6311
1 x_4382 = 2506
1 x_4383 = 336
2 x_6812 = 7525
2 x_6813 = 1219
2 x_6814 = 8163
5 x_14369 = 7582
5 x_14370 = 3328
5 x_14371 = 3027
5 x_14372 = 1131
6 x_16851 = 8500
6 x_16852 = 330
6 x_16853 = 2993
3 x_9354 = 5001
3 x_9355 = 241
4 x_11735 = 3221
4 x_11736 = 8309
4 x_11737 = 2504
3 x_9356 = 8941
3 x_9357 = 7406
3 x_9358 = 6057
3 x_9359 = 2349
3 x_9360 = 3768
4 x_11738 = 262
4 x_11739 = 477
4 x_11740 = 8432
1 x_4384 = 3215
1 x_4385 = 8087
1 x_4386 = 3531
2 x_6815 = 6343
2 x_6816 = 3690
2 x_6817 = 7180
5 x_14373 = 4907
5 x_14374 = 6004
5 x_14375 = 388
6 x_16854 = 9114
6 x_16855 = 4566
6 x_16856 = 2628
6 x_16857 = 4850
6 x_16858 = 3895
6 x_16859 = 5524
6 x_16860 = 1110
6 x_16861 = 4130
6 x_16862 = 4978
3 x_9361 = 825
3 x_9362 = 2826
3 x_9363 = 2935
3 x_9364 = 6968
4 x_11741 = 7055
4 x_11742 = 2311
4 x_11743 = 2362
1 x_4387 = 1297
1 x_4388 = 1808
1 x_4389 = 2233
2 x_6818 = 6936
2 x_6819 = 7149
2 x_6820 = 5789
5 x_14376 = 5139
5 x_14377 = 5347
5 x_14378 = 3802
4 x_11744 = 4249
4 x_11745 = 140
4 x_11746 = 5204
1 x_4390 = 8717
1 x_4391 = 8359
1 x_4392 = 4354
1 x_4393 = 4025
2 x_6821 = 1674
2 x_6822 = 6516
2 x_6823 = 850
5 x_14379 = 2083
5 x_14380 = 3167
5 x_14381 = 6311
6 x_16863 = 8631
6 x_16864 = 5177
6 x_16865 = 6753
3 x_9365 = 8333
3 x_9366 = 3392
3 x_9367 = 5395
4 x_11747 = 7752
4 x_11748 = 377
4 x_11749 = 4732
1 x_4394 = 1093
1 x_4395 = 3501
1 x_4396 = 187
2 x_6824 = 3751
2 x_6825 = 196
2 x_6826 = 7276
5 x_14382 = 2506
5 x_14383 = 336
5 x_14384 = 3215
6 x_16866 = 378
6 x_16867 = 4769
6 x_16868 = 898
6 x_16869 = 5527
3 x_9368 = 5578
3 x_9369 = 3108
3 x_9370 = 4128
6 x_16870 = 1221
6 x_16871 = 8237
6 x_16872 = 9081
3 x_9371 = 4904
3 x_9372 = 5893
3 x_9373 = 5522
3 x_9374 = 1036
4 x_11750 = 8770
4 x_11751 = 1079
4 x_11752 = 2983
1 x_4397 = 6943
1 x_4398 = 7408
1 x_4399 = 6131
2 x_6827 = 1247
2 x_6828 = 9199
2 x_6829 = 7711
5 x_14385 = 8087
5 x_14386 = 3531
5 x_14387 = 1297
5 x_14388 = 1808
4 x_11753 = 8744
4 x_11754 = 117
4 x_11755 = 4353
1 x_4400 = 5087
1 x_4401 = 3423
1 x_4402 = 6542
2 x_6830 = 8101
2 x_6831 = 4049
2 x_6832 = 1981
2 x_6833 = 8634
5 x_14389 = 2233
5 x_14390 = 8717
5 x_14391 = 8359
6 x_16873 = 3345
6 x_16874 = 3656
6 x_16875 = 5922
3 x_9375 = 1392
3 x_9376 = 5323
3 x_9377 = 2914
1 x_4403 = 1812
1 x_4404 = 2381
1 x_4405 = 4952
1 x_4406 = 7669
2 x_6834 = 5288
2 x_6835 = 1619
2 x_6836 = 4481
5 x_14392 = 4354
5 x_14393 = 4025
5 x_14394 = 1093
5 x_14395 = 3501
5 x_14396 = 187
6 x_16876 = 6595
6 x_16877 = 3773
6 x_16878 = 1010
3 x_9378 = 6191
3 x_9379 = 7307
3 x_9380 = 2394
4 x_11756 = 3988
4 x_11757 = 8965
4 x_11758 = 8294
4 x_11759 = 1949
4 x_11760 = 7450
4 x_11761 = 7685
1 x_4407 = 6547
1 x_4408 = 1997
1 x_4409 = 9226
2 x_6837 = 8724
2 x_6838 = 8618
2 x_6839 = 4696
5 x_14397 = 6943
5 x_14398 = 7408
5 x_14399 = 6131
6 x_16879 = 430
6 x_16880 = 6693
6 x_16881 = 7399
6 x_16882 = 5798
3 x_9381 = 5433
3 x_9382 = 6984
3 x_9383 = 8925
4 x_11762 = 7139
4 x_11763 = 5419
4 x_11764 = 6466
1 x_4410 = 8710
1 x_4411 = 8100
1 x_4412 = 4012
2 x_6840 = 7438
2 x_6841 = 7241
2 x_6842 = 9193
5 x_14400 = 5087
5 x_14401 = 3423
5 x_14402 = 6542
6 x_16883 = 2007
6 x_16884 = 355
6 x_16885 = 3918
3 x_9384 = 6814
3 x_9385 = 2635
3 x_9386 = 5109
3 x_9387 = 4237
4 x_11765 = 8241
4 x_11766 = 9229
4 x_11767 = 8821
1 x_4413 = 612
1 x_4414 = 4186
1 x_4415 = 7050
2 x_6843 = 7489
2 x_6844 = 9128
2 x_6845 = 5084
5 x_14403 = 1812
5 x_14404 = 2381
5 x_14405 = 4952
5 x_14406 = 7669
6 x_16886 = 6375
6 x_16887 = 4874
6 x_16888 = 4783
3 x_9388 = 8937
3 x_9389 = 7258
3 x_9390 = 581
4 x_11768 = 2966
4 x_11769 = 8115
4 x_11770 = 4567
1 x_4416 = 2126
1 x_4417 = 4758
1 x_4418 = 491
1 x_4419 = 8950
2 x_6846 = 3312
2 x_6847 = 2435
2 x_6848 = 6950
5 x_14407 = 6547
5 x_14408 = 1997
5 x_14409 = 9226
5 x_14410 = 8710
6 x_16889 = 1416
6 x_16890 = 6211
6 x_16891 = 8047
3 x_9391 = 3039
3 x_9392 = 1575
3 x_9393 = 2853
4 x_11771 = 2665
4 x_11772 = 6219
4 x_11773 = 8343
1 x_4420 = 7739
1 x_4421 = 9137
1 x_4422 = 5417
2 x_6849 = 7667
2 x_6850 = 6473
2 x_6851 = 8500
2 x_6852 = 330
2 x_6853 = 2993
2 x_6854 = 9114
5 x_14411 = 8100
5 x_14412 = 4012
5 x_14413 = 612
6 x_16892 = 2051
6 x_16893 = 1983
6 x_16894 = 8708
6 x_16895 = 8026
6 x_16896 = 1274
3 x_9394 = 3934
3 x_9395 = 6967
3 x_9396 = 8296
4 x_11774 = 3762
4 x_11775 = 603
4 x_11776 = 3853
1 x_4423 = 6392
1 x_4424 = 5503
1 x_4425 = 333
2 x_6855 = 4566
2 x_6856 = 2628
5 x_14414 = 4186
5 x_14415 = 7050
5 x_14416 = 2126
5 x_14417 = 4758
6 x_16897 = 957
6 x_16898 = 7710
6 x_16899 = 8064
6 x_16900 = 2680
6 x_16901 = 6774
3 x_9397 = 2023
3 x_9398 = 947
3 x_9399 = 7340
3 x_9400 = 3615
4 x_11777 = 3970
4 x_11778 = 8299
4 x_11779 = 2134
1 x_4426 = 3104
1 x_4427 = 3980
1 x_4428 = 8669
1 x_4429 = 6583
2 x_6857 = 4850
2 x_6858 = 3895
2 x_6859 = 5524
2 x_6860 = 1110
5 x_14418 = 491
5 x_14419 = 8950
5 x_14420 = 7739
5 x_14421 = 9137
6 x_16902 = 1155
6 x_16903 = 5795
6 x_16904 = 1896
6 x_16905 = 5489
3 x_9401 = 4405
3 x_9402 = 5912
3 x_9403 = 6225
4 x_11780 = 5054
4 x_11781 = 2202
4 x_11782 = 7570
1 x_4430 = 3329
1 x_4431 = 3064
1 x_4432 = 2500
2 x_6861 = 4130
2 x_6862 = 4978
2 x_6863 = 8631
5 x_14422 = 5417
5 x_14423 = 6392
5 x_14424 = 5503
6 x_16906 = 9056
6 x_16907 = 2420
6 x_16908 = 6395
3 x_9404 = 8565
3 x_9405 = 2735
3 x_9406 = 8809
4 x_11783 = 2884
4 x_11784 = 5081
4 x_11785 = 3201
1 x_4433 = 114
1 x_4434 = 4242
1 x_4435 = 9122
2 x_6864 = 5177
2 x_6865 = 6753
2 x_6866 = 378
5 x_14425 = 333
5 x_14426 = 3104
5 x_14427 = 3980
6 x_16909 = 5614
6 x_16910 = 4440
6 x_16911 = 7207
3 x_9407 = 2522
3 x_9408 = 928
3 x_9409 = 6637
4 x_11786 = 7569
4 x_11787 = 2847
4 x_11788 = 3712
1 x_4436 = 4862
1 x_4437 = 4339
1 x_4438 = 3470
1 x_4439 = 8281
1 x_4440 = 1468
2 x_6867 = 4769
2 x_6868 = 898
2 x_6869 = 5527
5 x_14428 = 8669
5 x_14429 = 6583
5 x_14430 = 3329
6 x_16912 = 7935
6 x_16913 = 7148
6 x_16914 = 5752
3 x_9410 = 5327
3 x_9411 = 3062
3 x_9412 = 2426
4 x_11789 = 7994
4 x_11790 = 90
1 x_4441 = 8135
1 x_4442 = 5307
1 x_4443 = 2322
2 x_6870 = 1221
2 x_6871 = 8237
2 x_6872 = 9081
5 x_14431 = 3064
5 x_14432 = 2500
5 x_14433 = 114
5 x_14434 = 4242
6 x_16915 = 305
6 x_16916 = 2068
6 x_16917 = 2612
6 x_16918 = 4258
6 x_16919 = 473
3 x_9413 = 6617
3 x_9414 = 4587
3 x_9415 = 3405
3 x_9416 = 5876
4 x_11791 = 3354
4 x_11792 = 3989
4 x_11793 = 9002
1 x_4444 = 2769
1 x_4445 = 826
1 x_4446 = 2863
2 x_6873 = 3345
2 x_6874 = 3656
2 x_6875 = 5922
5 x_14435 = 9122
5 x_14436 = 4862
5 x_14437 = 4339
6 x_16920 = 8284
6 x_16921 = 1579
6 x_16922 = 3001
3 x_9417 = 4893
3 x_9418 = 5486
3 x_9419 = 8945
4 x_11794 = 422
4 x_11795 = 6397
4 x_11796 = 5688
6 x_16923 = 169
6 x_16924 = 6277
6 x_16925 = 1248
3 x_9420 = 7554
3 x_9421 = 2292
3 x_9422 = 1659
3 x_9423 = 5961
4 x_11797 = 7178
4 x_11798 = 6862
4 x_11799 = 4411
1 x_4447 = 4304
1 x_4448 = 2175
1 x_4449 = 6571
2 x_6876 = 6595
2 x_6877 = 3773
2 x_6878 = 1010
5 x_14438 = 3470
5 x_14439 = 8281
5 x_14440 = 1468
1 x_4450 = 2885
1 x_4451 = 5118
1 x_4452 = 4570
1 x_4453 = 2776
2 x_6879 = 430
2 x_6880 = 6693
2 x_6881 = 7399
5 x_14441 = 8135
5 x_14442 = 5307
5 x_14443 = 2322
6 x_16926 = 9236
6 x_16927 = 9080
6 x_16928 = 3308
3 x_9424 = 8038
3 x_9425 = 1718
3 x_9426 = 8144
4 x_11800 = 6134
4 x_11801 = 5198
4 x_11802 = 7530
1 x_4454 = 1085
1 x_4455 = 3205
1 x_4456 = 7717
2 x_6882 = 5798
2 x_6883 = 2007
2 x_6884 = 355
5 x_14444 = 2769
5 x_14445 = 826
5 x_14446 = 2863
6 x_16929 = 2287
6 x_16930 = 1474
6 x_16931 = 8357
6 x_16932 = 4280
3 x_9427 = 5640
3 x_9428 = 5402
3 x_9429 = 5837
3 x_9430 = 3450
4 x_11803 = 1404
4 x_11804 = 5767
4 x_11805 = 860
1 x_4457 = 8323
1 x_4458 = 3022
1 x_4459 = 946
1 x_4460 = 7303
1 x_4461 = 2246
1 x_4462 = 9198
2 x_6885 = 3918
2 x_6886 = 6375
2 x_6887 = 4874
5 x_14447 = 4304
5 x_14448 = 2175
5 x_14449 = 6571
6 x_16933 = 1287
6 x_16934 = 1438
6 x_16935 = 7025
3 x_9431 = 7541
3 x_9432 = 1811
3 x_9433 = 2344
4 x_11806 = 4121
4 x_11807 = 4645
4 x_11808 = 5551
1 x_4463 = 7674
1 x_4464 = 6732
1 x_4465 = 8842
2 x_6888 = 4783
2 x_6889 = 1416
2 x_6890 = 6211
5 x_14450 = 2885
5 x_14451 = 5118
5 x_14452 = 4570
5 x_14453 = 2776
6 x_16936 = 1201
6 x_16937 = 7497
6 x_16938 = 183
3 x_9434 = 3583
3 x_9435 = 3221
3 x_9436 = 8309
4 x_11809 = 2109
4 x_11810 = 4129
4 x_11811 = 4941
1 x_4466 = 3743
1 x_4467 = 9141
1 x_4468 = 5565
1 x_4469 = 2627
2 x_6891 = 8047
2 x_6892 = 2051
2 x_6893 = 1983
5 x_14454 = 1085
5 x_14455 = 3205
5 x_14456 = 7717
6 x_16939 = 6795
6 x_16940 = 1932
6 x_16941 = 6821
3 x_9437 = 2504
3 x_9438 = 262
3 x_9439 = 477
4 x_11812 = 7262
4 x_11813 = 729
4 x_11814 = 8515
1 x_4470 = 4813
1 x_4471 = 2526
1 x_4472 = 1076
2 x_6894 = 8708
2 x_6895 = 8026
2 x_6896 = 1274
5 x_14457 = 8323
5 x_14458 = 3022
5 x_14459 = 946
6 x_16942 = 2894
6 x_16943 = 5451
6 x_16944 = 7650
6 x_16945 = 5844
3 x_9440 = 8432
3 x_9441 = 7055
3 x_9442 = 2311
3 x_9443 = 2362
4 x_11815 = 885
4 x_11816 = 5046
4 x_11817 = 1906
6 x_16946 = 3709
6 x_16947 = 7883
6 x_16948 = 5224
3 x_9444 = 4249
3 x_9445 = 140
4 x_11818 = 5859
4 x_11819 = 4264
4 x_11820 = 695
4 x_11821 = 7257
1 x_4473 = 2872
1 x_4474 = 4637
1 x_4475 = 5255
2 x_6897 = 957
2 x_6898 = 7710
2 x_6899 = 8064
5 x_14460 = 7303
5 x_14461 = 2246
5 x_14462 = 9198
1 x_4476 = 398
1 x_4477 = 5509
1 x_4478 = 555
2 x_6900 = 2680
2 x_6901 = 6774
2 x_6902 = 1155
5 x_14463 = 7674
5 x_14464 = 6732
5 x_14465 = 8842
6 x_16949 = 8492
6 x_16950 = 34
6 x_16951 = 1282
3 x_9446 = 5204
3 x_9447 = 7752
3 x_9448 = 377
4 x_11822 = 544
4 x_11823 = 1670
4 x_11824 = 6368
6 x_16952 = 1253
6 x_16953 = 180
6 x_16954 = 6684
6 x_16955 = 7066
6 x_16956 = 2718
6 x_16957 = 8180
3 x_9449 = 4732
3 x_9450 = 8770
4 x_11825 = 4615
4 x_11826 = 4441
4 x_11827 = 7244
1 x_4479 = 2077
1 x_4480 = 2945
1 x_4481 = 7338
1 x_4482 = 3541
2 x_6903 = 5795
2 x_6904 = 1896
2 x_6905 = 5489
5 x_14466 = 3743
5 x_14467 = 9141
5 x_14468 = 5565
5 x_14469 = 2627
1 x_4483 = 1667
1 x_4484 = 6257
1 x_4485 = 508
2 x_6906 = 9056
2 x_6907 = 2420
2 x_6908 = 6395
5 x_14470 = 4813
5 x_14471 = 2526
5 x_14472 = 1076
6 x_16958 = 6972
6 x_16959 = 8481
6 x_16960 = 8868
3 x_9451 = 1079
3 x_9452 = 2983
3 x_9453 = 8744
3 x_9454 = 117
3 x_9455 = 4353
4 x_11828 = 63
4 x_11829 = 2355
4 x_11830 = 3990
1 x_4486 = 338
1 x_4487 = 3289
1 x_4488 = 1584
2 x_6909 = 5614
2 x_6910 = 4440
2 x_6911 = 7207
5 x_14473 = 2872
5 x_14474 = 4637
5 x_14475 = 5255
5 x_14476 = 398
5 x_14477 = 5509
6 x_16961 = 4705
6 x_16962 = 7771
6 x_16963 = 1080
3 x_9456 = 3988
3 x_9457 = 8965
3 x_9458 = 8294
3 x_9459 = 1949
4 x_11831 = 9039
4 x_11832 = 1791
4 x_11833 = 1604
1 x_4489 = 3186
1 x_4490 = 7014
1 x_4491 = 794
2 x_6912 = 7935
2 x_6913 = 7148
2 x_6914 = 5752
2 x_6915 = 305
5 x_14478 = 555
5 x_14479 = 2077
5 x_14480 = 2945
6 x_16964 = 3020
6 x_16965 = 872
6 x_16966 = 4565
6 x_16967 = 2591
3 x_9460 = 7450
3 x_9461 = 7685
3 x_9462 = 7139
4 x_11834 = 3926
4 x_11835 = 6671
4 x_11836 = 6585
1 x_4492 = 1679
1 x_4493 = 6701
1 x_4494 = 7695
1 x_4495 = 7509
2 x_6916 = 2068
2 x_6917 = 2612
2 x_6918 = 4258
5 x_14481 = 7338
5 x_14482 = 3541
5 x_14483 = 1667
6 x_16968 = 3481
6 x_16969 = 8688
6 x_16970 = 7286
3 x_9463 = 5419
3 x_9464 = 6466
3 x_9465 = 8241
4 x_11837 = 3403
4 x_11838 = 5802
4 x_11839 = 2155
4 x_11840 = 5831
1 x_4496 = 627
1 x_4497 = 4741
1 x_4498 = 9103
2 x_6919 = 473
2 x_6920 = 8284
2 x_6921 = 1579
5 x_14484 = 6257
5 x_14485 = 508
5 x_14486 = 338
5 x_14487 = 3289
6 x_16971 = 1617
6 x_16972 = 4407
6 x_16973 = 5986
3 x_9466 = 9229
3 x_9467 = 8821
3 x_9468 = 2966
1 x_4499 = 4159
1 x_4500 = 6051
1 x_4501 = 2127
2 x_6922 = 3001
2 x_6923 = 169
5 x_14488 = 1584
5 x_14489 = 3186
5 x_14490 = 7014
6 x_16974 = 8963
6 x_16975 = 8220
6 x_16976 = 8452
6 x_16977 = 7795
3 x_9469 = 8115
3 x_9470 = 4567
3 x_9471 = 2665
3 x_9472 = 6219
4 x_11841 = 3228
4 x_11842 = 8568
2 x_6924 = 6277
2 x_6925 = 1248
2 x_6926 = 9236
5 x_14491 = 794
5 x_14492 = 1679
5 x_14493 = 6701
6 x_16978 = 1968
6 x_16979 = 8153
6 x_16980 = 5973
6 x_16981 = 8482
6 x_16982 = 8905
3 x_9473 = 8343
3 x_9474 = 3762
3 x_9475 = 603
4 x_11843 = 2846
4 x_11844 = 3675
1 x_4502 = 4795
1 x_4503 = 1860
1 x_4504 = 4157
1 x_4505 = 5977
1 x_4506 = 8630
1 x_4507 = 5140
1 x_4508 = 5384
2 x_6927 = 9080
2 x_6928 = 3308
2 x_6929 = 2287
2 x_6930 = 1474
2 x_6931 = 8357
2 x_6932 = 4280
2 x_6933 = 1287
2 x_6934 = 1438
5 x_14494 = 7695
5 x_14495 = 7509
5 x_14496 = 627
6 x_16983 = 6074
6 x_16984 = 2978
6 x_16985 = 8559
3 x_9476 = 3853
3 x_9477 = 3970
3 x_9478 = 8299
4 x_11845 = 6625
4 x_11846 = 4883
1 x_4509 = 5171
1 x_4510 = 6531
1 x_4511 = 1405
2 x_6935 = 7025
2 x_6936 = 1201
2 x_6937 = 7497
2 x_6938 = 183
5 x_14497 = 4741
5 x_14498 = 9103
5 x_14499 = 4159
6 x_16986 = 2513
6 x_16987 = 595
6 x_16988 = 3557
3 x_9479 = 2134
3 x_9480 = 5054
3 x_9481 = 2202
4 x_11847 = 5116
4 x_11848 = 4496
1 x_4512 = 5804
1 x_4513 = 2229
1 x_4514 = 8569
2 x_6939 = 6795
2 x_6940 = 1932
2 x_6941 = 6821
5 x_14500 = 6051
5 x_14501 = 2127
5 x_14502 = 4795
6 x_16989 = 2259
6 x_16990 = 438
6 x_16991 = 6989
6 x_16992 = 9110
3 x_9482 = 7570
3 x_9483 = 2884
3 x_9484 = 5081
4 x_11849 = 38
4 x_11850 = 1430
4 x_11851 = 6729
4 x_11852 = 8731
4 x_11853 = 8877
4 x_11854 = 5038
4 x_11855 = 1610
4 x_11856 = 4148
4 x_11857 = 5644
4 x_11858 = 5550
4 x_11859 = 2072
1 x_4515 = 2883
1 x_4516 = 5044
1 x_4517 = 1832
1 x_4518 = 3121
2 x_6942 = 2894
2 x_6943 = 5451
2 x_6944 = 7650
2 x_6945 = 5844
5 x_14503 = 1860
5 x_14504 = 4157
5 x_14505 = 5977
5 x_14506 = 8630
5 x_14507 = 5140
6 x_16993 = 4418
6 x_16994 = 6393
6 x_16995 = 5540
3 x_9485 = 3201
3 x_9486 = 7569
3 x_9487 = 2847
3 x_9488 = 3712
1 x_4519 = 4609
1 x_4520 = 4219
1 x_4521 = 8271
2 x_6946 = 3709
2 x_6947 = 7883
2 x_6948 = 5224
5 x_14508 = 5384
5 x_14509 = 5171
5 x_14510 = 6531
6 x_16996 = 1702
6 x_16997 = 7552
6 x_16998 = 2218
3 x_9489 = 7994
3 x_9490 = 90
3 x_9491 = 3354
4 x_11860 = 2760
4 x_11861 = 493
4 x_11862 = 9024
4 x_11863 = 1236
1 x_4522 = 1098
1 x_4523 = 3686
1 x_4524 = 7032
1 x_4525 = 1460
1 x_4526 = 7839
1 x_4527 = 3596
2 x_6949 = 8492
2 x_6950 = 34
2 x_6951 = 1282
5 x_14511 = 1405
5 x_14512 = 5804
5 x_14513 = 2229
5 x_14514 = 8569
6 x_16999 = 8162
6 x_17000 = 6306
6 x_17001 = 2321
3 x_9492 = 3989
3 x_9493 = 9002
3 x_9494 = 422
3 x_9495 = 6397
3 x_9496 = 5688
4 x_11864 = 8792
4 x_11865 = 1893
4 x_11866 = 5378
4 x_11867 = 4949
4 x_11868 = 7558
4 x_11869 = 2440
1 x_4528 = 3702
1 x_4529 = 7624
1 x_4530 = 4882
2 x_6952 = 1253
2 x_6953 = 180
2 x_6954 = 6684
5 x_14515 = 2883
5 x_14516 = 5044
5 x_14517 = 1832
6 x_17002 = 2732
6 x_17003 = 8698
6 x_17004 = 7656
3 x_9497 = 7178
3 x_9498 = 6862
3 x_9499 = 4411
1 x_4531 = 5079
1 x_4532 = 3127
1 x_4533 = 4831
2 x_6955 = 7066
2 x_6956 = 2718
2 x_6957 = 8180
5 x_14518 = 3121
5 x_14519 = 4609
5 x_14520 = 4219
6 x_17005 = 6066
6 x_17006 = 2682
6 x_17007 = 6848
6 x_17008 = 3893
3 x_9500 = 6134
3 x_9501 = 5198
3 x_9502 = 7530
4 x_11870 = 7135
4 x_11871 = 5271
4 x_11872 = 990
5 x_14521 = 8271
5 x_14522 = 1098
5 x_14523 = 3686
6 x_17009 = 5450
6 x_17010 = 7613
6 x_17011 = 4475
3 x_9503 = 1404
3 x_9504 = 5767
3 x_9505 = 860
4 x_11873 = 8931
4 x_11874 = 7036
4 x_11875 = 1608
1 x_4534 = 3192
1 x_4535 = 7236
1 x_4536 = 9008
1 x_4537 = 644
2 x_6958 = 6972
2 x_6959 = 8481
2 x_6960 = 8868
2 x_6961 = 4705
1 x_4538 = 5370
1 x_4539 = 4653
1 x_4540 = 5847
2 x_6962 = 7771
2 x_6963 = 1080
2 x_6964 = 3020
5 x_14524 = 7032
5 x_14525 = 1460
5 x_14526 = 7839
6 x_17012 = 8502
6 x_17013 = 404
6 x_17014 = 5731
6 x_17015 = 8769
6 x_17016 = 1042
3 x_9506 = 4121
3 x_9507 = 4645
3 x_9508 = 5551
3 x_9509 = 2109
4 x_11876 = 4074
4 x_11877 = 2906
4 x_11878 = 5895
1 x_4541 = 3820
1 x_4542 = 2749
1 x_4543 = 86
2 x_6965 = 872
2 x_6966 = 4565
2 x_6967 = 2591
5 x_14527 = 3596
5 x_14528 = 3702
5 x_14529 = 7624
6 x_17017 = 1614
6 x_17018 = 4296
6 x_17019 = 1879
3 x_9510 = 4129
3 x_9511 = 4941
3 x_9512 = 7262
4 x_11879 = 5596
4 x_11880 = 3774
4 x_11881 = 1047
4 x_11882 = 1799
4 x_11883 = 1900
4 x_11884 = 5637
1 x_4544 = 3206
1 x_4545 = 7754
1 x_4546 = 451
1 x_4547 = 7470
2 x_6968 = 3481
2 x_6969 = 8688
2 x_6970 = 7286
2 x_6971 = 1617
5 x_14530 = 4882
5 x_14531 = 5079
5 x_14532 = 3127
6 x_17020 = 4860
6 x_17021 = 4265
6 x_17022 = 732
6 x_17023 = 8626
3 x_9513 = 729
3 x_9514 = 8515
3 x_9515 = 885
1 x_4548 = 8425
1 x_4549 = 6796
1 x_4550 = 1969
2 x_6972 = 4407
2 x_6973 = 5986
2 x_6974 = 8963
5 x_14533 = 4831
5 x_14534 = 3192
5 x_14535 = 7236
5 x_14536 = 9008
6 x_17024 = 4992
6 x_17025 = 9149
6 x_17026 = 5861
3 x_9516 = 5046
3 x_9517 = 1906
3 x_9518 = 5859
4 x_11885 = 5291
4 x_11886 = 1730
4 x_11887 = 8588
1 x_4551 = 8190
1 x_4552 = 7342
1 x_4553 = 3689
2 x_6975 = 8220
2 x_6976 = 8452
2 x_6977 = 7795
5 x_14537 = 644
5 x_14538 = 5370
5 x_14539 = 4653
6 x_17027 = 4338
6 x_17028 = 3433
6 x_17029 = 6912
3 x_9519 = 4264
3 x_9520 = 695
3 x_9521 = 7257
4 x_11888 = 3586
4 x_11889 = 3332
4 x_11890 = 3175
1 x_4554 = 7143
1 x_4555 = 5567
1 x_4556 = 2701
2 x_6978 = 1968
2 x_6979 = 8153
2 x_6980 = 5973
2 x_6981 = 8482
5 x_14540 = 5847
5 x_14541 = 3820
5 x_14542 = 2749
6 x_17030 = 6261
6 x_17031 = 656
6 x_17032 = 5814
3 x_9522 = 544
3 x_9523 = 1670
3 x_9524 = 6368
3 x_9525 = 4615
4 x_11891 = 6607
4 x_11892 = 4217
4 x_11893 = 8197
1 x_4557 = 7551
1 x_4558 = 2181
1 x_4559 = 6793
1 x_4560 = 1858
2 x_6982 = 8905
2 x_6983 = 6074
2 x_6984 = 2978
2 x_6985 = 8559
2 x_6986 = 2513
2 x_6987 = 595
5 x_14543 = 86
5 x_14544 = 3206
5 x_14545 = 7754
6 x_17033 = 2599
6 x_17034 = 3777
6 x_17035 = 1158
6 x_17036 = 5906
3 x_9526 = 4441
3 x_9527 = 7244
3 x_9528 = 63
4 x_11894 = 7601
4 x_11895 = 4031
4 x_11896 = 1315
2 x_6988 = 3557
2 x_6989 = 2259
2 x_6990 = 438
2 x_6991 = 6989
5 x_14546 = 451
5 x_14547 = 7470
5 x_14548 = 8425
6 x_17037 = 6003
6 x_17038 = 351
6 x_17039 = 3770
6 x_17040 = 899
6 x_17041 = 5564
3 x_9529 = 2355
3 x_9530 = 3990
3 x_9531 = 9039
4 x_11897 = 2474
4 x_11898 = 8393
4 x_11899 = 5612
1 x_4561 = 4083
1 x_4562 = 3239
1 x_4563 = 8975
1 x_4564 = 8664
1 x_4565 = 6398
1 x_4566 = 5725
2 x_6992 = 9110
2 x_6993 = 4418
2 x_6994 = 6393
5 x_14549 = 6796
5 x_14550 = 1969
5 x_14551 = 8190
6 x_17042 = 2590
6 x_17043 = 3444
6 x_17044 = 7319
3 x_9532 = 1791
3 x_9533 = 1604
3 x_9534 = 3926
4 x_11900 = 4366
4 x_11901 = 4469
4 x_11902 = 8280
1 x_4567 = 8547
1 x_4568 = 2069
1 x_4569 = 2649
1 x_4570 = 5627
2 x_6995 = 5540
2 x_6996 = 1702
2 x_6997 = 7552
5 x_14552 = 7342
5 x_14553 = 3689
5 x_14554 = 7143
5 x_14555 = 5567
6 x_17045 = 2838
6 x_17046 = 3379
6 x_17047 = 4914
