Number of processes =8
3 x_9635 = 2939
5 x_14632 = 2500
5 x_14633 = 114
5 x_14634 = 4242
1 x_4609 = 3370
1 x_4610 = 4581
1 x_4611 = 3183
1 x_4612 = 6903
6 x_17087 = 4874
6 x_17088 = 4783
6 x_17089 = 1416
1 x_4613 = 5928
1 x_4614 = 6817
1 x_4615 = 2746
6 x_17090 = 6211
6 x_17091 = 8047
6 x_17092 = 2051
7 x_19619 = 8945
7 x_19620 = 7554
7 x_19621 = 2292
4 x_12047 = 5116
4 x_12048 = 4496
4 x_12049 = 38
2 x_7005 = 5977
2 x_7006 = 8630
2 x_7007 = 5140
3 x_9636 = 7116
3 x_9637 = 4568
3 x_9638 = 2702
5 x_14635 = 9122
5 x_14636 = 4862
5 x_14637 = 4339
1 x_4616 = 9216
1 x_4617 = 8340
1 x_4618 = 3651
6 x_17093 = 1983
6 x_17094 = 8708
6 x_17095 = 8026
7 x_19622 = 1659
7 x_19623 = 5961
7 x_19624 = 8038
4 x_12050 = 1430
4 x_12051 = 6729
4 x_12052 = 8731
2 x_7008 = 5384
2 x_7009 = 5171
2 x_7010 = 6531
3 x_9639 = 7588
3 x_9640 = 3550
3 x_9641 = 2000
5 x_14638 = 3470
5 x_14639 = 8281
5 x_14640 = 1468
5 x_14641 = 8135
5 x_14642 = 5307
5 x_14643 = 2322
1 x_4619 = 5737
1 x_4620 = 8991
1 x_4621 = 15
6 x_17096 = 1274
6 x_17097 = 957
6 x_17098 = 7710
6 x_17099 = 8064
7 x_19625 = 1718
7 x_19626 = 8144
7 x_19627 = 5640
4 x_12053 = 8877
4 x_12054 = 5038
4 x_12055 = 1610
2 x_7011 = 1405
2 x_7012 = 5804
2 x_7013 = 2229
3 x_9642 = 96
3 x_9643 = 3576
3 x_9644 = 2962
3 x_9645 = 7967
5 x_14644 = 2769
5 x_14645 = 826
5 x_14646 = 2863
1 x_4622 = 579
1 x_4623 = 2965
1 x_4624 = 8078
6 x_17100 = 2680
6 x_17101 = 6774
6 x_17102 = 1155
7 x_19628 = 5402
7 x_19629 = 5837
7 x_19630 = 3450
7 x_19631 = 7541
4 x_12056 = 4148
4 x_12057 = 5644
4 x_12058 = 5550
2 x_7014 = 8569
2 x_7015 = 2883
2 x_7016 = 5044
3 x_9646 = 8332
3 x_9647 = 3355
3 x_9648 = 4026
5 x_14647 = 4304
5 x_14648 = 2175
5 x_14649 = 6571
5 x_14650 = 2885
5 x_14651 = 5118
5 x_14652 = 4570
1 x_4625 = 3198
1 x_4626 = 7458
1 x_4627 = 7981
1 x_4628 = 8850
6 x_17103 = 5795
6 x_17104 = 1896
6 x_17105 = 5489
7 x_19632 = 1811
7 x_19633 = 2344
7 x_19634 = 3583
4 x_12059 = 2072
4 x_12060 = 2760
4 x_12061 = 493
2 x_7017 = 1832
2 x_7018 = 3121
2 x_7019 = 4609
2 x_7020 = 4219
3 x_9649 = 1130
3 x_9650 = 4870
3 x_9651 = 4635
5 x_14653 = 2776
5 x_14654 = 1085
5 x_14655 = 3205
1 x_4629 = 4039
1 x_4630 = 1611
1 x_4631 = 4185
6 x_17106 = 9056
6 x_17107 = 2420
6 x_17108 = 6395
7 x_19635 = 3221
7 x_19636 = 8309
7 x_19637 = 2504
4 x_12062 = 9024
4 x_12063 = 1236
4 x_12064 = 8792
2 x_7021 = 8271
2 x_7022 = 1098
2 x_7023 = 3686
3 x_9652 = 5181
3 x_9653 = 6901
3 x_9654 = 5854
3 x_9655 = 4079
1 x_4632 = 7013
1 x_4633 = 757
1 x_4634 = 310
6 x_17109 = 5614
6 x_17110 = 4440
6 x_17111 = 7207
7 x_19638 = 262
7 x_19639 = 477
7 x_19640 = 8432
4 x_12065 = 1893
2 x_7024 = 7032
2 x_7025 = 1460
2 x_7026 = 7839
3 x_9656 = 3091
3 x_9657 = 3499
3 x_9658 = 113
3 x_9659 = 4205
3 x_9660 = 7753
5 x_14656 = 7717
5 x_14657 = 8323
5 x_14658 = 3022
5 x_14659 = 946
7 x_19641 = 7055
7 x_19642 = 2311
7 x_19643 = 2362
4 x_12066 = 5378
4 x_12067 = 4949
2 x_7027 = 3596
2 x_7028 = 3702
2 x_7029 = 7624
3 x_9661 = 414
3 x_9662 = 6101
3 x_9663 = 3977
5 x_14660 = 7303
5 x_14661 = 2246
5 x_14662 = 9198
1 x_4635 = 2253
1 x_4636 = 216
1 x_4637 = 8016
1 x_4638 = 904
6 x_17112 = 7935
6 x_17113 = 7148
6 x_17114 = 5752
6 x_17115 = 305
6 x_17116 = 2068
6 x_17117 = 2612
6 x_17118 = 4258
6 x_17119 = 473
7 x_19644 = 4249
7 x_19645 = 140
7 x_19646 = 5204
7 x_19647 = 7752
7 x_19648 = 377
7 x_19649 = 4732
4 x_12068 = 7558
4 x_12069 = 2440
4 x_12070 = 7135
2 x_7030 = 4882
2 x_7031 = 5079
2 x_7032 = 3127
3 x_9664 = 8558
3 x_9665 = 2476
3 x_9666 = 8467
5 x_14663 = 7674
5 x_14664 = 6732
5 x_14665 = 8842
5 x_14666 = 3743
1 x_4639 = 5749
1 x_4640 = 194
1 x_4641 = 7202
1 x_4642 = 7750
1 x_4643 = 303
1 x_4644 = 1994
6 x_17120 = 8284
6 x_17121 = 1579
6 x_17122 = 3001
7 x_19650 = 8770
7 x_19651 = 1079
7 x_19652 = 2983
4 x_12071 = 5271
4 x_12072 = 990
4 x_12073 = 8931
4 x_12074 = 7036
2 x_7033 = 4831
2 x_7034 = 3192
2 x_7035 = 7236
3 x_9667 = 8350
3 x_9668 = 4021
3 x_9669 = 945
5 x_14667 = 9141
5 x_14668 = 5565
5 x_14669 = 2627
1 x_4645 = 9115
1 x_4646 = 4603
1 x_4647 = 3997
6 x_17123 = 169
6 x_17124 = 6277
6 x_17125 = 1248
7 x_19653 = 8744
7 x_19654 = 117
7 x_19655 = 4353
7 x_19656 = 3988
4 x_12075 = 1608
4 x_12076 = 4074
4 x_12077 = 2906
2 x_7036 = 9008
2 x_7037 = 644
2 x_7038 = 5370
3 x_9670 = 7266
3 x_9671 = 877
3 x_9672 = 4750
5 x_14670 = 4813
5 x_14671 = 2526
5 x_14672 = 1076
5 x_14673 = 2872
1 x_4648 = 57
1 x_4649 = 2133
1 x_4650 = 5017
1 x_4651 = 833
6 x_17126 = 9236
6 x_17127 = 9080
6 x_17128 = 3308
7 x_19657 = 8965
7 x_19658 = 8294
7 x_19659 = 1949
4 x_12078 = 5895
4 x_12079 = 5596
4 x_12080 = 3774
2 x_7039 = 4653
2 x_7040 = 5847
2 x_7041 = 3820
3 x_9673 = 195
3 x_9674 = 7239
3 x_9675 = 9119
3 x_9676 = 4751
5 x_14674 = 4637
5 x_14675 = 5255
5 x_14676 = 398
2 x_7042 = 2749
2 x_7043 = 86
2 x_7044 = 3206
3 x_9677 = 232
3 x_9678 = 8608
3 x_9679 = 4326
5 x_14677 = 5509
5 x_14678 = 555
5 x_14679 = 2077
1 x_4652 = 3122
1 x_4653 = 4646
1 x_4654 = 5588
6 x_17129 = 2287
6 x_17130 = 1474
6 x_17131 = 8357
6 x_17132 = 4280
7 x_19660 = 7450
7 x_19661 = 7685
7 x_19662 = 7139
4 x_12081 = 1047
4 x_12082 = 1799
4 x_12083 = 1900
4 x_12084 = 5637
1 x_4655 = 3478
1 x_4656 = 8577
1 x_4657 = 3179
1 x_4658 = 6755
6 x_17133 = 1287
6 x_17134 = 1438
6 x_17135 = 7025
7 x_19663 = 5419
7 x_19664 = 6466
7 x_19665 = 8241
4 x_12085 = 5291
4 x_12086 = 1730
4 x_12087 = 8588
2 x_7045 = 7754
2 x_7046 = 451
2 x_7047 = 7470
3 x_9680 = 2989
3 x_9681 = 8966
3 x_9682 = 8331
5 x_14680 = 2945
5 x_14681 = 7338
5 x_14682 = 3541
3 x_9683 = 3318
3 x_9684 = 2657
3 x_9685 = 5923
3 x_9686 = 6632
5 x_14683 = 1667
5 x_14684 = 6257
5 x_14685 = 508
1 x_4659 = 452
1 x_4660 = 7507
1 x_4661 = 553
6 x_17136 = 1201
6 x_17137 = 7497
6 x_17138 = 183
7 x_19666 = 9229
7 x_19667 = 8821
7 x_19668 = 2966
4 x_12088 = 3586
4 x_12089 = 3332
4 x_12090 = 3175
2 x_7048 = 8425
2 x_7049 = 6796
2 x_7050 = 1969
1 x_4662 = 2003
1 x_4663 = 207
1 x_4664 = 7683
6 x_17139 = 6795
6 x_17140 = 1932
6 x_17141 = 6821
7 x_19669 = 8115
7 x_19670 = 4567
7 x_19671 = 2665
7 x_19672 = 6219
4 x_12091 = 6607
4 x_12092 = 4217
4 x_12093 = 8197
2 x_7051 = 8190
2 x_7052 = 7342
2 x_7053 = 3689
3 x_9687 = 5142
3 x_9688 = 5458
3 x_9689 = 7909
5 x_14686 = 338
5 x_14687 = 3289
5 x_14688 = 1584
1 x_4665 = 7065
1 x_4666 = 2681
1 x_4667 = 6811
1 x_4668 = 2524
6 x_17142 = 2894
6 x_17143 = 5451
6 x_17144 = 7650
7 x_19673 = 8343
7 x_19674 = 3762
7 x_19675 = 603
4 x_12094 = 7601
4 x_12095 = 4031
4 x_12096 = 1315
2 x_7054 = 7143
2 x_7055 = 5567
3 x_9690 = 6186
3 x_9691 = 7122
3 x_9692 = 4790
5 x_14689 = 3186
5 x_14690 = 7014
5 x_14691 = 794
5 x_14692 = 1679
1 x_4669 = 1002
1 x_4670 = 134
1 x_4671 = 4982
6 x_17145 = 5844
6 x_17146 = 3709
6 x_17147 = 7883
7 x_19676 = 3853
7 x_19677 = 3970
7 x_19678 = 8299
4 x_12097 = 2474
4 x_12098 = 8393
4 x_12099 = 5612
2 x_7056 = 2701
2 x_7057 = 7551
2 x_7058 = 2181
2 x_7059 = 6793
3 x_9693 = 1675
3 x_9694 = 6553
3 x_9695 = 2219
3 x_9696 = 8199
5 x_14693 = 6701
5 x_14694 = 7695
5 x_14695 = 7509
5 x_14696 = 627
5 x_14697 = 4741
5 x_14698 = 9103
5 x_14699 = 4159
1 x_4672 = 8779
1 x_4673 = 1412
1 x_4674 = 6063
6 x_17148 = 5224
6 x_17149 = 8492
6 x_17150 = 34
7 x_19679 = 2134
7 x_19680 = 5054
7 x_19681 = 2202
4 x_12100 = 4366
4 x_12101 = 4469
4 x_12102 = 8280
2 x_7060 = 1858
2 x_7061 = 4083
3 x_9697 = 7675
3 x_9698 = 6769
3 x_9699 = 970
2 x_7062 = 3239
2 x_7063 = 8975
3 x_9700 = 8191
3 x_9701 = 7379
3 x_9702 = 5058
5 x_14700 = 6051
5 x_14701 = 2127
5 x_14702 = 4795
5 x_14703 = 1860
1 x_4675 = 2571
1 x_4676 = 2741
1 x_4677 = 9031
6 x_17151 = 1282
6 x_17152 = 1253
6 x_17153 = 180
7 x_19682 = 7570
7 x_19683 = 2884
7 x_19684 = 5081
4 x_12103 = 1431
4 x_12104 = 6766
4 x_12105 = 859
4 x_12106 = 4084
4 x_12107 = 3276
4 x_12108 = 1103
4 x_12109 = 3871
2 x_7064 = 8664
2 x_7065 = 6398
3 x_9703 = 2350
3 x_9704 = 3805
3 x_9705 = 2194
3 x_9706 = 7274
5 x_14704 = 4157
5 x_14705 = 5977
5 x_14706 = 8630
1 x_4678 = 1495
1 x_4679 = 9134
1 x_4680 = 5306
1 x_4681 = 2285
6 x_17154 = 6684
6 x_17155 = 7066
6 x_17156 = 2718
6 x_17157 = 8180
6 x_17158 = 6972
7 x_19685 = 3201
7 x_19686 = 7569
7 x_19687 = 2847
1 x_4682 = 1400
1 x_4683 = 5619
1 x_4684 = 4625
6 x_17159 = 8481
6 x_17160 = 8868
6 x_17161 = 4705
7 x_19688 = 3712
7 x_19689 = 7994
7 x_19690 = 90
7 x_19691 = 3354
7 x_19692 = 3989
7 x_19693 = 9002
4 x_12110 = 4636
4 x_12111 = 5218
4 x_12112 = 8270
2 x_7066 = 5725
2 x_7067 = 8547
3 x_9707 = 1173
3 x_9708 = 6461
3 x_9709 = 8056
3 x_9710 = 2384
3 x_9711 = 5063
5 x_14707 = 5140
5 x_14708 = 5384
5 x_14709 = 5171
2 x_7068 = 2069
2 x_7069 = 2649
2 x_7070 = 5627
3 x_9712 = 2535
3 x_9713 = 1409
3 x_9714 = 5952
5 x_14710 = 6531
5 x_14711 = 1405
5 x_14712 = 5804
1 x_4685 = 4811
1 x_4686 = 2452
1 x_4687 = 7579
6 x_17162 = 7771
6 x_17163 = 1080
6 x_17164 = 3020
7 x_19694 = 422
7 x_19695 = 6397
7 x_19696 = 5688
4 x_12113 = 1061
4 x_12114 = 2317
4 x_12115 = 2584
3 x_9715 = 7705
3 x_9716 = 7879
3 x_9717 = 5076
5 x_14713 = 2229
5 x_14714 = 8569
5 x_14715 = 2883
1 x_4688 = 3217
1 x_4689 = 8161
1 x_4690 = 6269
6 x_17165 = 872
6 x_17166 = 4565
6 x_17167 = 2591
7 x_19697 = 7178
7 x_19698 = 6862
7 x_19699 = 4411
4 x_12116 = 3222
4 x_12117 = 8346
4 x_12118 = 3873
4 x_12119 = 4710
4 x_12120 = 7956
4 x_12121 = 7925
2 x_7071 = 4921
2 x_7072 = 6522
1 x_4691 = 952
1 x_4692 = 7525
1 x_4693 = 1219
1 x_4694 = 8163
1 x_4695 = 6343
1 x_4696 = 3690
6 x_17168 = 3481
6 x_17169 = 8688
6 x_17170 = 7286
7 x_19700 = 6134
7 x_19701 = 5198
7 x_19702 = 7530
4 x_12122 = 6778
4 x_12123 = 1303
4 x_12124 = 2030
2 x_7073 = 1072
2 x_7074 = 2724
3 x_9718 = 3016
3 x_9719 = 724
3 x_9720 = 8330
3 x_9721 = 3281
5 x_14716 = 5044
5 x_14717 = 1832
5 x_14718 = 3121
5 x_14719 = 4609
1 x_4697 = 7180
1 x_4698 = 6936
1 x_4699 = 7149
1 x_4700 = 5789
6 x_17171 = 1617
6 x_17172 = 4407
6 x_17173 = 5986
6 x_17174 = 8963
7 x_19703 = 1404
7 x_19704 = 5767
7 x_19705 = 860
7 x_19706 = 4121
4 x_12125 = 1206
4 x_12126 = 7682
4 x_12127 = 7028
2 x_7075 = 8402
2 x_7076 = 5945
3 x_9722 = 1288
3 x_9723 = 1475
3 x_9724 = 8394
5 x_14720 = 4219
5 x_14721 = 8271
5 x_14722 = 1098
3 x_9725 = 5649
3 x_9726 = 5735
3 x_9727 = 8917
3 x_9728 = 6518
5 x_14723 = 3686
5 x_14724 = 7032
5 x_14725 = 1460
1 x_4701 = 1674
1 x_4702 = 6516
1 x_4703 = 850
6 x_17175 = 8220
6 x_17176 = 8452
6 x_17177 = 7795
7 x_19707 = 4645
7 x_19708 = 5551
7 x_19709 = 2109
4 x_12128 = 1312
4 x_12129 = 2363
4 x_12130 = 4286
2 x_7077 = 7446
2 x_7078 = 7537
1 x_4704 = 3751
1 x_4705 = 196
1 x_4706 = 7276
6 x_17178 = 1968
6 x_17179 = 8153
6 x_17180 = 5973
7 x_19710 = 4129
7 x_19711 = 4941
7 x_19712 = 7262
4 x_12131 = 1509
4 x_12132 = 411
4 x_12133 = 5990
2 x_7079 = 1663
2 x_7080 = 6109
2 x_7081 = 4273
2 x_7082 = 1028
2 x_7083 = 1096
2 x_7084 = 3612
2 x_7085 = 4294
2 x_7086 = 1805
3 x_9729 = 924
3 x_9730 = 6489
3 x_9731 = 9092
5 x_14726 = 7839
5 x_14727 = 3596
5 x_14728 = 3702
1 x_4707 = 1247
1 x_4708 = 9199
1 x_4709 = 7711
6 x_17181 = 8482
6 x_17182 = 8905
6 x_17183 = 6074
6 x_17184 = 2978
7 x_19713 = 729
7 x_19714 = 8515
7 x_19715 = 885
4 x_12134 = 9111
4 x_12135 = 4455
4 x_12136 = 7762
2 x_7087 = 2122
2 x_7088 = 4610
2 x_7089 = 4256
3 x_9732 = 3752
3 x_9733 = 233
3 x_9734 = 8645
5 x_14729 = 7624
5 x_14730 = 4882
5 x_14731 = 5079
1 x_4710 = 8101
1 x_4711 = 4049
1 x_4712 = 1981
1 x_4713 = 8634
6 x_17185 = 8559
6 x_17186 = 2513
6 x_17187 = 595
7 x_19716 = 5046
7 x_19717 = 1906
7 x_19718 = 5859
4 x_12137 = 747
4 x_12138 = 9181
4 x_12139 = 7045
2 x_7090 = 399
2 x_7091 = 5546
2 x_7092 = 1924
3 x_9735 = 5695
3 x_9736 = 7437
3 x_9737 = 7204
5 x_14732 = 3127
5 x_14733 = 4831
5 x_14734 = 3192
1 x_4714 = 5288
1 x_4715 = 1619
1 x_4716 = 4481
6 x_17188 = 3557
6 x_17189 = 2259
6 x_17190 = 438
7 x_19719 = 4264
7 x_19720 = 695
7 x_19721 = 7257
7 x_19722 = 544
4 x_12140 = 1941
4 x_12141 = 7154
4 x_12142 = 5974
2 x_7093 = 6525
2 x_7094 = 1183
2 x_7095 = 6831
3 x_9738 = 7824
3 x_9739 = 3041
3 x_9740 = 1649
3 x_9741 = 5591
5 x_14735 = 7236
5 x_14736 = 9008
5 x_14737 = 644
6 x_17191 = 6989
6 x_17192 = 9110
6 x_17193 = 4418
6 x_17194 = 6393
7 x_19723 = 1670
7 x_19724 = 6368
7 x_19725 = 4615
4 x_12143 = 8519
4 x_12144 = 1033
4 x_12145 = 1281
2 x_7096 = 3264
2 x_7097 = 659
2 x_7098 = 5925
2 x_7099 = 6706
3 x_9742 = 3589
3 x_9743 = 3443
3 x_9744 = 7282
5 x_14738 = 5370
5 x_14739 = 4653
5 x_14740 = 5847
5 x_14741 = 3820
1 x_4717 = 8724
1 x_4718 = 8618
1 x_4719 = 4696
1 x_4720 = 7438
1 x_4721 = 7241
1 x_4722 = 9193
6 x_17195 = 5540
6 x_17196 = 1702
6 x_17197 = 7552
7 x_19726 = 4441
7 x_19727 = 7244
7 x_19728 = 63
4 x_12146 = 1216
4 x_12147 = 8052
4 x_12148 = 2236
2 x_7100 = 7880
2 x_7101 = 5113
2 x_7102 = 4385
3 x_9745 = 1469
3 x_9746 = 8172
3 x_9747 = 6676
5 x_14742 = 2749
5 x_14743 = 86
5 x_14744 = 3206
1 x_4723 = 7489
1 x_4724 = 9128
1 x_4725 = 5084
1 x_4726 = 3312
6 x_17198 = 2218
6 x_17199 = 8162
6 x_17200 = 6306
7 x_19729 = 2355
7 x_19730 = 3990
7 x_19731 = 9039
4 x_12149 = 8828
4 x_12150 = 3225
2 x_7103 = 5172
2 x_7104 = 6568
2 x_7105 = 2774
3 x_9748 = 6770
3 x_9749 = 1007
3 x_9750 = 319
3 x_9751 = 2586
5 x_14745 = 7754
5 x_14746 = 451
5 x_14747 = 7470
1 x_4727 = 2435
1 x_4728 = 6950
1 x_4729 = 7667
6 x_17201 = 2321
6 x_17202 = 2732
6 x_17203 = 8698
7 x_19732 = 1791
7 x_19733 = 1604
7 x_19734 = 3926
4 x_12151 = 8457
4 x_12152 = 7980
2 x_7106 = 1011
2 x_7107 = 467
2 x_7108 = 8062
3 x_9752 = 3296
3 x_9753 = 1843
3 x_9754 = 3528
5 x_14748 = 8425
5 x_14749 = 6796
5 x_14750 = 1969
1 x_4730 = 6473
1 x_4731 = 8500
1 x_4732 = 330
6 x_17204 = 7656
6 x_17205 = 6066
6 x_17206 = 2682
6 x_17207 = 6848
7 x_19735 = 6671
7 x_19736 = 6585
7 x_19737 = 3403
4 x_12153 = 8813
4 x_12154 = 2670
4 x_12155 = 6404
4 x_12156 = 5947
2 x_7109 = 2606
2 x_7110 = 4036
2 x_7111 = 1500
3 x_9755 = 1186
3 x_9756 = 6942
3 x_9757 = 7371
5 x_14751 = 8190
5 x_14752 = 7342
5 x_14753 = 3689
1 x_4733 = 2993
1 x_4734 = 9114
1 x_4735 = 4566
6 x_17208 = 3893
6 x_17209 = 5450
6 x_17210 = 7613
6 x_17211 = 4475
7 x_19738 = 5802
7 x_19739 = 2155
7 x_19740 = 5831
7 x_19741 = 3228
4 x_12157 = 7520
4 x_12158 = 1034
4 x_12159 = 1318
4 x_12160 = 2585
2 x_7112 = 78
2 x_7113 = 2910
2 x_7114 = 6043
3 x_9758 = 4762
3 x_9759 = 639
3 x_9760 = 5185
5 x_14754 = 7143
5 x_14755 = 5567
5 x_14756 = 2701
5 x_14757 = 7551
7 x_19742 = 8568
7 x_19743 = 2846
7 x_19744 = 3675
4 x_12161 = 3259
4 x_12162 = 474
4 x_12163 = 8321
2 x_7115 = 1831
2 x_7116 = 3084
2 x_7117 = 3240
3 x_9761 = 7049
3 x_9762 = 2089
3 x_9763 = 3389
5 x_14758 = 2181
5 x_14759 = 6793
5 x_14760 = 1858
5 x_14761 = 4083
1 x_4736 = 2628
1 x_4737 = 4850
1 x_4738 = 3895
6 x_17212 = 8502
6 x_17213 = 404
6 x_17214 = 5731
1 x_4739 = 5524
1 x_4740 = 1110
1 x_4741 = 4130
1 x_4742 = 4978
6 x_17215 = 8769
6 x_17216 = 1042
6 x_17217 = 1614
7 x_19745 = 6625
7 x_19746 = 4883
7 x_19747 = 5116
4 x_12164 = 2948
4 x_12165 = 7449
4 x_12166 = 7648
2 x_7118 = 9012
2 x_7119 = 792
2 x_7120 = 1605
3 x_9764 = 5284
3 x_9765 = 1471
3 x_9766 = 8246
5 x_14762 = 3239
5 x_14763 = 8975
5 x_14764 = 8664
1 x_4743 = 8631
1 x_4744 = 5177
1 x_4745 = 6753
6 x_17218 = 4296
6 x_17219 = 1879
6 x_17220 = 4860
6 x_17221 = 4265
7 x_19748 = 4496
7 x_19749 = 38
7 x_19750 = 1430
7 x_19751 = 6729
7 x_19752 = 8731
4 x_12167 = 5770
4 x_12168 = 971
4 x_12169 = 8228
4 x_12170 = 8748
2 x_7121 = 3963
2 x_7122 = 8040
2 x_7123 = 1792
3 x_9767 = 173
3 x_9768 = 6425
3 x_9769 = 6724
3 x_9770 = 8546
5 x_14765 = 6398
5 x_14766 = 5725
5 x_14767 = 8547
1 x_4746 = 378
1 x_4747 = 4769
1 x_4748 = 898
6 x_17222 = 732
6 x_17223 = 8626
6 x_17224 = 4992
7 x_19753 = 8877
7 x_19754 = 5038
7 x_19755 = 1610
7 x_19756 = 4148
4 x_12171 = 265
4 x_12172 = 588
4 x_12173 = 3298
2 x_7124 = 1641
2 x_7125 = 5295
2 x_7126 = 1878
2 x_7127 = 4823
2 x_7128 = 2896
3 x_9771 = 2032
3 x_9772 = 1280
3 x_9773 = 1179
5 x_14768 = 2069
5 x_14769 = 2649
5 x_14770 = 5627
1 x_4749 = 5527
1 x_4750 = 1221
1 x_4751 = 8237
6 x_17225 = 9149
6 x_17226 = 5861
6 x_17227 = 4338
7 x_19757 = 5644
7 x_19758 = 5550
7 x_19759 = 2072
4 x_12174 = 1917
4 x_12175 = 6266
4 x_12176 = 841
4 x_12177 = 3418
2 x_7129 = 5525
2 x_7130 = 1147
2 x_7131 = 5499
3 x_9774 = 6683
3 x_9775 = 7029
3 x_9776 = 1349
3 x_9777 = 3732
5 x_14771 = 4921
5 x_14772 = 6522
5 x_14773 = 1072
1 x_4752 = 9081
1 x_4753 = 3345
1 x_4754 = 3656
6 x_17228 = 3433
6 x_17229 = 6912
6 x_17230 = 6261
7 x_19760 = 2760
7 x_19761 = 493
7 x_19762 = 9024
4 x_12178 = 6357
4 x_12179 = 4208
4 x_12180 = 7864
2 x_7132 = 185
2 x_7133 = 6869
2 x_7134 = 4670
3 x_9778 = 8734
3 x_9779 = 8988
3 x_9780 = 9145
5 x_14774 = 2724
5 x_14775 = 8402
5 x_14776 = 5945
6 x_17231 = 656
6 x_17232 = 5814
6 x_17233 = 2599
6 x_17234 = 3777
7 x_19763 = 1236
7 x_19764 = 8792
7 x_19765 = 1893
4 x_12181 = 4521
4 x_12182 = 963
4 x_12183 = 7932
4 x_12184 = 7037
2 x_7135 = 6476
2 x_7136 = 8611
2 x_7137 = 4437
3 x_9781 = 5713
3 x_9782 = 8103
3 x_9783 = 4123
5 x_14777 = 7446
5 x_14778 = 7537
5 x_14779 = 1663
1 x_4755 = 5922
1 x_4756 = 6595
1 x_4757 = 3773
1 x_4758 = 1010
1 x_4759 = 430
1 x_4760 = 6693
1 x_4761 = 7399
1 x_4762 = 5798
6 x_17235 = 1158
6 x_17236 = 5906
6 x_17237 = 6003
7 x_19766 = 5378
7 x_19767 = 4949
7 x_19768 = 7558
4 x_12185 = 1645
4 x_12186 = 5443
4 x_12187 = 7354
2 x_7138 = 7096
2 x_7139 = 3828
2 x_7140 = 3045
3 x_9784 = 4719
3 x_9785 = 8289
5 x_14780 = 6109
5 x_14781 = 4273
5 x_14782 = 1028
1 x_4763 = 2007
1 x_4764 = 355
1 x_4765 = 3918
6 x_17238 = 351
6 x_17239 = 3770
6 x_17240 = 899
7 x_19769 = 2440
7 x_19770 = 7135
7 x_19771 = 5271
7 x_19772 = 990
4 x_12188 = 4133
4 x_12189 = 5089
4 x_12190 = 3497
4 x_12191 = 39
4 x_12192 = 1467
4 x_12193 = 8098
2 x_7141 = 1797
2 x_7142 = 1826
2 x_7143 = 2899
3 x_9786 = 1764
3 x_9787 = 605
5 x_14783 = 1096
5 x_14784 = 3612
5 x_14785 = 4294
5 x_14786 = 1805
2 x_7144 = 5636
2 x_7145 = 5254
2 x_7146 = 361
2 x_7147 = 4140
3 x_9788 = 3927
3 x_9789 = 6708
3 x_9790 = 7954
5 x_14787 = 2122
5 x_14788 = 4610
5 x_14789 = 4256
1 x_4766 = 6375
1 x_4767 = 4874
1 x_4768 = 4783
6 x_17241 = 5564
6 x_17242 = 2590
6 x_17243 = 3444
7 x_19773 = 8931
7 x_19774 = 7036
7 x_19775 = 1608
4 x_12194 = 3938
4 x_12195 = 7115
4 x_12196 = 4531
6 x_17244 = 7319
6 x_17245 = 2838
6 x_17246 = 3379
6 x_17247 = 4914
7 x_19776 = 4074
7 x_19777 = 2906
7 x_19778 = 5895
4 x_12197 = 1333
4 x_12198 = 3140
4 x_12199 = 5312
4 x_12200 = 2507
4 x_12201 = 373
2 x_7148 = 5348
2 x_7149 = 3839
2 x_7150 = 3452
3 x_9791 = 7851
3 x_9792 = 4040
5 x_14790 = 399
5 x_14791 = 5546
5 x_14792 = 1924
5 x_14793 = 6525
5 x_14794 = 1183
5 x_14795 = 6831
1 x_4769 = 1416
1 x_4770 = 6211
1 x_4771 = 8047
1 x_4772 = 2051
1 x_4773 = 1983
1 x_4774 = 8708
1 x_4775 = 8026
6 x_17248 = 6263
6 x_17249 = 730
6 x_17250 = 8552
7 x_19779 = 5596
7 x_19780 = 3774
7 x_19781 = 1047
4 x_12202 = 4584
4 x_12203 = 3294
4 x_12204 = 1769
2 x_7151 = 7615
2 x_7152 = 4549
2 x_7153 = 1999
3 x_9793 = 1648
3 x_9794 = 5554
5 x_14796 = 3264
5 x_14797 = 659
5 x_14798 = 5925
1 x_4776 = 1274
1 x_4777 = 957
1 x_4778 = 7710
6 x_17251 = 2254
6 x_17252 = 253
6 x_17253 = 144
6 x_17254 = 5352
7 x_19782 = 1799
7 x_19783 = 1900
7 x_19784 = 5637
4 x_12205 = 790
4 x_12206 = 1531
4 x_12207 = 1225
2 x_7154 = 59
2 x_7155 = 2207
2 x_7156 = 7755
3 x_9795 = 2220
3 x_9796 = 8236
3 x_9797 = 9044
3 x_9798 = 1976
3 x_9799 = 8449
3 x_9800 = 7684
3 x_9801 = 7102
5 x_14799 = 6706
5 x_14800 = 7880
5 x_14801 = 5113
1 x_4779 = 8064
1 x_4780 = 2680
1 x_4781 = 6774
6 x_17255 = 3987
6 x_17256 = 8928
6 x_17257 = 6925
7 x_19785 = 5291
7 x_19786 = 1730
7 x_19787 = 8588
4 x_12208 = 8385
4 x_12209 = 5316
4 x_12210 = 2655
2 x_7157 = 488
2 x_7158 = 8839
2 x_7159 = 3632
3 x_9802 = 4050
3 x_9803 = 2018
3 x_9804 = 762
5 x_14802 = 4385
5 x_14803 = 5172
5 x_14804 = 6568
